p cnf 1591 79614
-202 -207 874 0
-225 -230 896 0
-18 -23 699 0
-41 -46 721 0
-64 -69 743 0
-87 -92 765 0
-110 -115 787 0
-133 -138 809 0
-156 -161 831 0
-179 -184 853 0
-202 -207 875 0
-225 -230 897 0
-18 -23 685 0
-41 -46 707 0
-64 -69 729 0
-87 -92 751 0
-110 -115 773 0
-133 -138 795 0
-156 -161 817 0
-179 -184 839 0
-202 -207 861 0
-225 -230 883 0
-18 -23 686 0
-41 -46 708 0
-64 -69 730 0
-87 -92 752 0
-110 -115 774 0
-133 -138 796 0
-156 -161 818 0
-179 -184 840 0
-202 -207 862 0
-225 -230 884 0
-19 -20 701 0
-42 -43 723 0
-65 -66 745 0
-88 -89 767 0
-111 -112 789 0
-134 -135 811 0
-157 -158 833 0
-180 -181 855 0
-203 -204 877 0
-226 -227 899 0
-19 -21 700 0
-42 -44 722 0
-65 -67 744 0
-88 -90 766 0
-111 -113 788 0
-134 -136 810 0
-157 -159 832 0
-180 -182 854 0
-203 -205 876 0
-226 -228 898 0
-19 -21 701 0
-42 -44 723 0
-65 -67 745 0
-88 -90 767 0
-111 -113 789 0
-134 -136 811 0
-157 -159 833 0
-180 -182 855 0
-203 -205 877 0
-226 -228 899 0
-19 -22 687 0
-42 -45 709 0
-65 -68 731 0
-88 -91 753 0
-111 -114 775 0
-134 -137 797 0
-157 -160 819 0
-180 -183 841 0
-203 -206 863 0
-226 -229 885 0
-19 -22 688 0
-42 -45 710 0
-65 -68 732 0
-88 -91 754 0
-111 -114 776 0
-134 -137 798 0
-157 -160 820 0
-180 -183 842 0
-203 -206 864 0
-226 -229 886 0
-19 -22 702 0
-42 -45 724 0
-65 -68 746 0
-88 -91 768 0
-111 -114 790 0
-134 -137 812 0
-157 -160 834 0
-180 -183 856 0
-203 -206 878 0
-226 -229 900 0
-19 -22 689 0
-42 -45 711 0
-65 -68 733 0
-88 -91 755 0
-111 -114 777 0
-134 -137 799 0
-157 -160 821 0
-180 -183 843 0
-203 -206 865 0
-226 -229 887 0
-19 -22 696 0
-42 -45 718 0
-65 -68 740 0
-88 -91 762 0
-111 -114 784 0
-134 -137 806 0
-157 -160 828 0
-180 -183 850 0
-203 -206 872 0
-226 -229 894 0
-19 -22 697 0
-42 -45 719 0
-65 -68 741 0
-88 -91 763 0
-111 -114 785 0
-134 -137 807 0
-157 -160 829 0
-180 -183 851 0
-203 -206 873 0
-226 -229 895 0
-19 -22 698 0
-42 -45 720 0
-65 -68 742 0
-88 -91 764 0
-111 -114 786 0
-134 -137 808 0
-157 -160 830 0
-180 -183 852 0
-203 -206 874 0
-226 -229 896 0
-19 -22 699 0
-42 -45 721 0
-65 -68 743 0
-88 -91 765 0
-111 -114 787 0
-134 -137 809 0
-157 -160 831 0
-180 -183 853 0
-203 -206 875 0
-226 -229 897 0
-19 -22 700 0
-42 -45 722 0
-65 -68 744 0
-88 -91 766 0
-111 -114 788 0
-134 -137 810 0
-157 -160 832 0
-180 -183 854 0
-203 -206 876 0
-226 -229 898 0
-19 -22 701 0
-42 -45 723 0
-65 -68 745 0
-88 -91 767 0
-111 -114 789 0
-134 -137 811 0
-157 -160 833 0
-180 -183 855 0
-203 -206 877 0
-226 -229 899 0
-19 -23 683 0
-42 -46 705 0
-65 -69 727 0
-88 -92 749 0
-111 -115 771 0
-134 -138 793 0
-157 -161 815 0
-180 -184 837 0
-203 -207 859 0
-226 -230 881 0
-19 -23 687 0
-42 -46 709 0
-65 -69 731 0
-88 -92 753 0
-111 -115 775 0
-134 -138 797 0
-157 -161 819 0
-180 -184 841 0
-203 -207 863 0
-226 -230 885 0
-19 -23 684 0
-42 -46 706 0
-65 -69 728 0
-88 -92 750 0
-111 -115 772 0
-134 -138 794 0
-157 -161 816 0
-180 -184 838 0
-203 -207 860 0
-226 -230 882 0
-19 -23 688 0
-42 -46 710 0
-65 -69 732 0
-88 -92 754 0
-111 -115 776 0
-134 -138 798 0
-157 -161 820 0
-180 -184 842 0
-203 -207 864 0
-226 -230 886 0
-19 -23 689 0
-42 -46 711 0
-65 -69 733 0
-88 -92 755 0
-111 -115 777 0
-134 -138 799 0
-157 -161 821 0
-180 -184 843 0
-203 -207 865 0
-226 -230 887 0
-19 -23 696 0
-42 -46 718 0
-65 -69 740 0
-88 -92 762 0
-111 -115 784 0
-134 -138 806 0
-157 -161 828 0
-180 -184 850 0
-203 -207 872 0
-226 -230 894 0
-19 -23 697 0
-42 -46 719 0
-65 -69 741 0
-88 -92 763 0
-111 -115 785 0
-134 -138 807 0
-157 -161 829 0
-180 -184 851 0
-203 -207 873 0
-226 -230 895 0
-19 -23 698 0
-42 -46 720 0
-65 -69 742 0
-88 -92 764 0
-111 -115 786 0
-134 -138 808 0
-157 -161 830 0
-180 -184 852 0
-203 -207 874 0
-226 -230 896 0
-19 -23 699 0
-42 -46 721 0
-65 -69 743 0
-88 -92 765 0
-111 -115 787 0
-134 -138 809 0
-157 -161 831 0
-180 -184 853 0
-203 -207 875 0
-226 -230 897 0
-19 -23 700 0
-42 -46 722 0
-65 -69 744 0
-88 -92 766 0
-111 -115 788 0
-134 -138 810 0
-157 -161 832 0
-180 -184 854 0
-203 -207 876 0
-226 -230 898 0
-19 -23 701 0
-42 -46 723 0
-65 -69 745 0
-88 -92 767 0
-111 -115 789 0
-134 -138 811 0
-157 -161 833 0
-180 -184 855 0
-203 -207 877 0
-226 -230 899 0
-19 -23 685 0
-42 -46 707 0
-65 -69 729 0
-88 -92 751 0
-111 -115 773 0
-134 -138 795 0
-157 -161 817 0
-180 -184 839 0
-203 -207 861 0
-226 -230 883 0
-19 -23 686 0
-42 -46 708 0
-65 -69 730 0
-88 -92 752 0
-111 -115 774 0
-134 -138 796 0
-157 -161 818 0
-180 -184 840 0
-203 -207 862 0
-226 -230 884 0
-20 -21 700 0
-43 -44 722 0
-66 -67 744 0
-89 -90 766 0
-112 -113 788 0
-135 -136 810 0
-158 -159 832 0
-181 -182 854 0
-204 -205 876 0
-227 -228 898 0
-20 -21 701 0
-43 -44 723 0
-66 -67 745 0
-89 -90 767 0
-112 -113 789 0
-135 -136 811 0
-158 -159 833 0
-181 -182 855 0
-204 -205 877 0
-227 -228 899 0
-20 -22 687 0
-43 -45 709 0
-66 -68 731 0
-89 -91 753 0
-112 -114 775 0
-135 -137 797 0
-158 -160 819 0
-181 -183 841 0
-204 -206 863 0
-227 -229 885 0
-20 -22 688 0
-43 -45 710 0
-66 -68 732 0
-89 -91 754 0
-112 -114 776 0
-135 -137 798 0
-158 -160 820 0
-181 -183 842 0
-204 -206 864 0
-227 -229 886 0
-20 -22 702 0
-43 -45 724 0
-66 -68 746 0
-89 -91 768 0
-112 -114 790 0
-135 -137 812 0
-158 -160 834 0
-181 -183 856 0
-204 -206 878 0
-227 -229 900 0
-20 -22 689 0
-43 -45 711 0
-66 -68 733 0
-89 -91 755 0
-112 -114 777 0
-135 -137 799 0
-158 -160 821 0
-181 -183 843 0
-204 -206 865 0
-227 -229 887 0
-20 -22 696 0
-43 -45 718 0
-66 -68 740 0
-89 -91 762 0
-112 -114 784 0
-135 -137 806 0
-158 -160 828 0
-181 -183 850 0
-204 -206 872 0
-227 -229 894 0
-20 -22 697 0
-43 -45 719 0
-66 -68 741 0
-89 -91 763 0
-112 -114 785 0
-135 -137 807 0
-158 -160 829 0
-181 -183 851 0
-204 -206 873 0
-227 -229 895 0
-20 -22 698 0
-43 -45 720 0
-66 -68 742 0
-89 -91 764 0
-112 -114 786 0
-135 -137 808 0
-158 -160 830 0
-181 -183 852 0
-204 -206 874 0
-227 -229 896 0
-20 -22 699 0
-43 -45 721 0
-66 -68 743 0
-89 -91 765 0
-112 -114 787 0
-135 -137 809 0
-158 -160 831 0
-181 -183 853 0
-204 -206 875 0
-227 -229 897 0
-20 -22 700 0
-43 -45 722 0
-66 -68 744 0
-89 -91 766 0
-112 -114 788 0
-135 -137 810 0
-158 -160 832 0
-181 -183 854 0
-204 -206 876 0
-227 -229 898 0
-20 -22 701 0
-43 -45 723 0
-66 -68 745 0
-89 -91 767 0
-112 -114 789 0
-135 -137 811 0
-158 -160 833 0
-181 -183 855 0
-204 -206 877 0
-227 -229 899 0
-20 -23 683 0
-43 -46 705 0
-66 -69 727 0
-89 -92 749 0
-112 -115 771 0
-135 -138 793 0
-158 -161 815 0
-181 -184 837 0
-204 -207 859 0
-227 -230 881 0
-20 -23 687 0
-43 -46 709 0
-66 -69 731 0
-89 -92 753 0
-112 -115 775 0
-135 -138 797 0
-158 -161 819 0
-181 -184 841 0
-204 -207 863 0
-227 -230 885 0
-20 -23 684 0
-43 -46 706 0
-66 -69 728 0
-89 -92 750 0
-112 -115 772 0
-135 -138 794 0
-158 -161 816 0
-181 -184 838 0
-204 -207 860 0
-227 -230 882 0
-20 -23 688 0
-43 -46 710 0
-66 -69 732 0
-89 -92 754 0
-112 -115 776 0
-135 -138 798 0
-158 -161 820 0
-181 -184 842 0
-204 -207 864 0
-227 -230 886 0
-20 -23 689 0
-43 -46 711 0
-66 -69 733 0
-89 -92 755 0
-112 -115 777 0
-135 -138 799 0
-158 -161 821 0
-181 -184 843 0
-204 -207 865 0
-227 -230 887 0
-20 -23 696 0
-43 -46 718 0
-66 -69 740 0
-89 -92 762 0
-112 -115 784 0
-135 -138 806 0
-158 -161 828 0
-181 -184 850 0
-204 -207 872 0
-227 -230 894 0
-20 -23 697 0
-43 -46 719 0
-66 -69 741 0
-89 -92 763 0
-112 -115 785 0
-135 -138 807 0
-158 -161 829 0
-181 -184 851 0
-204 -207 873 0
-227 -230 895 0
-20 -23 698 0
-43 -46 720 0
-66 -69 742 0
-89 -92 764 0
-112 -115 786 0
-135 -138 808 0
-158 -161 830 0
-181 -184 852 0
-204 -207 874 0
-227 -230 896 0
-20 -23 699 0
-43 -46 721 0
-66 -69 743 0
-89 -92 765 0
-112 -115 787 0
-135 -138 809 0
-158 -161 831 0
-181 -184 853 0
-204 -207 875 0
-227 -230 897 0
-20 -23 700 0
-43 -46 722 0
-66 -69 744 0
-89 -92 766 0
-112 -115 788 0
-135 -138 810 0
-158 -161 832 0
-181 -184 854 0
-204 -207 876 0
-227 -230 898 0
-20 -23 701 0
-43 -46 723 0
-66 -69 745 0
-89 -92 767 0
-112 -115 789 0
-135 -138 811 0
-158 -161 833 0
-181 -184 855 0
-204 -207 877 0
-227 -230 899 0
-20 -23 685 0
-43 -46 707 0
-66 -69 729 0
-89 -92 751 0
-112 -115 773 0
-135 -138 795 0
-158 -161 817 0
-181 -184 839 0
-204 -207 861 0
-227 -230 883 0
-20 -23 686 0
-43 -46 708 0
-66 -69 730 0
-89 -92 752 0
-112 -115 774 0
-135 -138 796 0
-158 -161 818 0
-181 -184 840 0
-204 -207 862 0
-227 -230 884 0
-21 -22 687 0
-44 -45 709 0
-67 -68 731 0
-90 -91 753 0
-113 -114 775 0
-136 -137 797 0
-159 -160 819 0
-182 -183 841 0
-205 -206 863 0
-228 -229 885 0
-21 -22 688 0
-44 -45 710 0
-67 -68 732 0
-90 -91 754 0
-113 -114 776 0
-136 -137 798 0
-159 -160 820 0
-182 -183 842 0
-205 -206 864 0
-228 -229 886 0
-21 -22 702 0
-44 -45 724 0
-67 -68 746 0
-90 -91 768 0
-113 -114 790 0
-136 -137 812 0
-159 -160 834 0
-182 -183 856 0
-205 -206 878 0
-228 -229 900 0
-21 -22 689 0
-44 -45 711 0
-67 -68 733 0
-90 -91 755 0
-113 -114 777 0
-136 -137 799 0
-159 -160 821 0
-182 -183 843 0
-205 -206 865 0
-228 -229 887 0
-21 -22 696 0
-44 -45 718 0
-67 -68 740 0
-90 -91 762 0
-113 -114 784 0
-136 -137 806 0
-159 -160 828 0
-182 -183 850 0
-205 -206 872 0
-228 -229 894 0
-21 -22 697 0
-44 -45 719 0
-67 -68 741 0
-90 -91 763 0
-113 -114 785 0
-136 -137 807 0
-159 -160 829 0
-182 -183 851 0
-205 -206 873 0
-228 -229 895 0
-21 -22 698 0
-44 -45 720 0
-67 -68 742 0
-90 -91 764 0
-113 -114 786 0
-136 -137 808 0
-159 -160 830 0
-182 -183 852 0
-205 -206 874 0
-228 -229 896 0
-21 -22 699 0
-44 -45 721 0
-67 -68 743 0
-90 -91 765 0
-113 -114 787 0
-136 -137 809 0
-159 -160 831 0
-182 -183 853 0
-205 -206 875 0
-228 -229 897 0
-21 -22 700 0
-44 -45 722 0
-67 -68 744 0
-90 -91 766 0
-113 -114 788 0
-136 -137 810 0
-159 -160 832 0
-182 -183 854 0
-205 -206 876 0
-228 -229 898 0
-21 -23 683 0
-44 -46 705 0
-67 -69 727 0
-90 -92 749 0
-113 -115 771 0
-136 -138 793 0
-159 -161 815 0
-182 -184 837 0
-205 -207 859 0
-228 -230 881 0
-21 -23 687 0
-44 -46 709 0
-67 -69 731 0
-90 -92 753 0
-113 -115 775 0
-136 -138 797 0
-159 -161 819 0
-182 -184 841 0
-205 -207 863 0
-228 -230 885 0
-21 -23 684 0
-44 -46 706 0
-67 -69 728 0
-90 -92 750 0
-113 -115 772 0
-136 -138 794 0
-159 -161 816 0
-182 -184 838 0
-205 -207 860 0
-228 -230 882 0
-21 -23 688 0
-44 -46 710 0
-67 -69 732 0
-90 -92 754 0
-113 -115 776 0
-136 -138 798 0
-159 -161 820 0
-182 -184 842 0
-205 -207 864 0
-228 -230 886 0
-21 -23 689 0
-44 -46 711 0
-67 -69 733 0
-90 -92 755 0
-113 -115 777 0
-136 -138 799 0
-159 -161 821 0
-182 -184 843 0
-205 -207 865 0
-228 -230 887 0
-21 -23 696 0
-44 -46 718 0
-67 -69 740 0
-90 -92 762 0
-113 -115 784 0
-136 -138 806 0
-159 -161 828 0
-182 -184 850 0
-205 -207 872 0
-228 -230 894 0
-21 -23 697 0
-44 -46 719 0
-67 -69 741 0
-90 -92 763 0
-113 -115 785 0
-136 -138 807 0
-159 -161 829 0
-182 -184 851 0
-205 -207 873 0
-228 -230 895 0
-21 -23 698 0
-44 -46 720 0
-67 -69 742 0
-90 -92 764 0
-113 -115 786 0
-136 -138 808 0
-159 -161 830 0
-182 -184 852 0
-205 -207 874 0
-228 -230 896 0
-21 -23 699 0
-44 -46 721 0
-67 -69 743 0
-90 -92 765 0
-113 -115 787 0
-136 -138 809 0
-159 -161 831 0
-182 -184 853 0
-205 -207 875 0
-228 -230 897 0
-21 -23 700 0
-44 -46 722 0
-67 -69 744 0
-90 -92 766 0
-113 -115 788 0
-136 -138 810 0
-159 -161 832 0
-182 -184 854 0
-205 -207 876 0
-228 -230 898 0
-21 -23 685 0
-44 -46 707 0
-67 -69 729 0
-90 -92 751 0
-113 -115 773 0
-136 -138 795 0
-159 -161 817 0
-182 -184 839 0
-205 -207 861 0
-228 -230 883 0
-21 -23 686 0
-44 -46 708 0
-67 -69 730 0
-90 -92 752 0
-113 -115 774 0
-136 -138 796 0
-159 -161 818 0
-182 -184 840 0
-205 -207 862 0
-228 -230 884 0
-22 -23 683 0
-45 -46 705 0
-68 -69 727 0
-91 -92 749 0
-114 -115 771 0
-137 -138 793 0
-160 -161 815 0
-183 -184 837 0
-206 -207 859 0
-229 -230 881 0
-22 -23 687 0
-45 -46 709 0
-68 -69 731 0
-91 -92 753 0
-114 -115 775 0
-137 -138 797 0
-160 -161 819 0
-183 -184 841 0
-206 -207 863 0
-229 -230 885 0
-22 -23 684 0
-45 -46 706 0
-68 -69 728 0
-91 -92 750 0
-114 -115 772 0
-137 -138 794 0
-160 -161 816 0
-183 -184 838 0
-206 -207 860 0
-229 -230 882 0
-22 -23 702 0
-45 -46 724 0
-68 -69 746 0
-91 -92 768 0
-114 -115 790 0
-137 -138 812 0
-160 -161 834 0
-183 -184 856 0
-206 -207 878 0
-229 -230 900 0
-22 -23 685 0
-45 -46 707 0
-68 -69 729 0
-91 -92 751 0
-114 -115 773 0
-137 -138 795 0
-160 -161 817 0
-183 -184 839 0
-206 -207 861 0
-229 -230 883 0
-22 -23 686 0
-45 -46 708 0
-68 -69 730 0
-91 -92 752 0
-114 -115 774 0
-137 -138 796 0
-160 -161 818 0
-183 -184 840 0
-206 -207 862 0
-229 -230 884 0
-1 461 0
-2 461 0
-2 462 0
-2 463 0
-3 461 0
-3 462 0
-3 463 0
-3 464 0
-4 461 0
-4 462 0
-4 463 0
-4 464 0
-4 465 0
-4 466 0
-5 461 0
-5 462 0
-5 463 0
-5 464 0
-5 465 0
-5 466 0
-6 461 0
-6 462 0
-6 463 0
-6 464 0
-6 465 0
-6 467 0
-6 468 0
-6 469 0
-6 470 0
-6 471 0
-6 472 0
-6 473 0
-7 461 0
-7 462 0
-7 463 0
-7 464 0
-7 465 0
-7 467 0
-7 468 0
-7 469 0
-7 470 0
-7 471 0
-7 472 0
-7 473 0
-8 461 0
-8 462 0
-8 463 0
-8 464 0
-8 465 0
-8 467 0
-8 468 0
-8 469 0
-8 470 0
-8 471 0
-8 472 0
-9 461 0
-9 462 0
-9 463 0
-9 464 0
-9 465 0
-9 467 0
-9 468 0
-9 469 0
-9 470 0
-9 471 0
-9 474 0
-9 475 0
-9 476 0
-10 461 0
-10 462 0
-10 463 0
-10 464 0
-10 465 0
-10 467 0
-10 468 0
-10 469 0
-10 470 0
-10 471 0
-10 474 0
-10 475 0
-10 476 0
-11 461 0
-11 462 0
-11 463 0
-11 464 0
-11 465 0
-11 467 0
-11 468 0
-11 469 0
-11 470 0
-11 471 0
-11 474 0
-11 475 0
-12 461 0
-12 462 0
-12 463 0
-12 464 0
-12 465 0
-12 467 0
-12 468 0
-12 469 0
-12 470 0
-12 471 0
-12 474 0
-13 461 0
-13 462 0
-13 463 0
-13 464 0
-13 465 0
-13 467 0
-13 468 0
-13 469 0
-13 470 0
-14 461 0
-14 462 0
-14 463 0
-14 464 0
-14 465 0
-14 467 0
-14 468 0
-14 469 0
-14 477 0
-15 461 0
-15 462 0
-15 463 0
-15 464 0
-15 465 0
-15 467 0
-15 468 0
-15 469 0
-15 477 0
-16 461 0
-16 462 0
-16 463 0
-16 464 0
-16 465 0
-16 467 0
-16 468 0
-16 478 0
-17 461 0
-17 462 0
-17 463 0
-17 464 0
-17 465 0
-17 467 0
-17 468 0
-17 478 0
-18 461 0
-18 462 0
-18 463 0
-18 464 0
-18 465 0
-18 467 0
-18 479 0
-19 461 0
-19 462 0
-19 463 0
-19 464 0
-19 465 0
-19 467 0
-19 479 0
-19 480 0
-19 481 0
-20 461 0
-20 462 0
-20 463 0
-20 464 0
-20 465 0
-20 467 0
-20 479 0
-20 480 0
-20 481 0
-20 482 0
-21 461 0
-21 462 0
-21 463 0
-21 464 0
-21 465 0
-21 467 0
-21 479 0
-21 480 0
-21 481 0
-21 482 0
-22 461 0
-22 462 0
-22 463 0
-22 464 0
-22 465 0
-22 467 0
-22 479 0
-22 480 0
-23 461 0
-23 462 0
-1 681 0
-1 682 0
-1 683 0
-1 684 0
-1 685 0
-1 686 0
-2 681 0
-2 682 0
-2 683 0
-2 684 0
-2 685 0
-3 681 0
-3 682 0
-4 681 0
-4 682 0
-4 683 0
-4 687 0
-4 702 0
-5 681 0
-5 682 0
-5 683 0
-5 684 0
-6 681 0
-6 682 0
-6 683 0
-6 687 0
-6 688 0
-6 689 0
-6 690 0
-6 691 0
-6 692 0
-6 693 0
-6 694 0
-6 695 0
-7 681 0
-7 682 0
-7 683 0
-7 687 0
-7 688 0
-8 681 0
-8 682 0
-8 683 0
-8 687 0
-8 688 0
-8 689 0
-8 690 0
-8 691 0
-9 681 0
-9 682 0
-9 683 0
-9 687 0
-9 688 0
-9 689 0
-9 690 0
-10 681 0
-10 682 0
-10 683 0
-10 687 0
-10 688 0
-10 689 0
-10 690 0
-10 691 0
-10 692 0
-10 693 0
-10 694 0
-11 681 0
-11 682 0
-11 683 0
-11 687 0
-11 688 0
-11 689 0
-11 690 0
-11 691 0
-11 692 0
-12 681 0
-12 682 0
-12 683 0
-12 687 0
-12 688 0
-12 689 0
-12 690 0
-12 691 0
-12 692 0
-12 693 0
-12 694 0
-12 695 0
-13 681 0
-14 681 0
-14 682 0
-14 683 0
-14 687 0
-14 688 0
-14 689 0
-14 696 0
-15 681 0
-15 682 0
-15 683 0
-15 687 0
-15 688 0
-15 689 0
-15 696 0
-15 697 0
-16 681 0
-16 682 0
-16 683 0
-16 687 0
-16 688 0
-16 689 0
-16 690 0
-16 691 0
-16 692 0
-16 693 0
-17 681 0
-17 682 0
-17 683 0
-17 687 0
-17 688 0
-17 689 0
-17 696 0
-17 697 0
-17 698 0
-18 681 0
-18 682 0
-18 683 0
-18 687 0
-18 688 0
-18 689 0
-18 696 0
-18 697 0
-18 698 0
-18 699 0
-19 681 0
-19 682 0
-19 683 0
-19 687 0
-19 688 0
-19 689 0
-19 696 0
-19 697 0
-19 698 0
-19 699 0
-19 700 0
-19 701 0
-20 681 0
-20 682 0
-20 683 0
-20 687 0
-20 688 0
-20 689 0
-20 696 0
-20 697 0
-20 698 0
-20 699 0
-20 700 0
-20 701 0
-21 681 0
-21 682 0
-21 683 0
-21 687 0
-21 688 0
-21 689 0
-21 696 0
-21 697 0
-21 698 0
-21 699 0
-21 700 0
-22 681 0
-22 682 0
-22 683 0
-22 687 0
-22 702 0
-23 681 0
-23 682 0
-23 683 0
-23 684 0
-23 685 0
-23 686 0
-1 -2 -3 0
-24 -25 -26 0
-47 -48 -49 0
-70 -71 -72 0
-93 -94 -95 0
-116 -117 -118 0
-139 -140 -141 0
-162 -163 -164 0
-185 -186 -187 0
-208 -209 -210 0
-1 -2 -4 0
-24 -25 -27 0
-47 -48 -50 0
-70 -71 -73 0
-93 -94 -96 0
-116 -117 -119 0
-139 -140 -142 0
-162 -163 -165 0
-185 -186 -188 0
-208 -209 -211 0
-1 -2 -5 0
-24 -25 -28 0
-47 -48 -51 0
-70 -71 -74 0
-93 -94 -97 0
-116 -117 -120 0
-139 -140 -143 0
-162 -163 -166 0
-185 -186 -189 0
-208 -209 -212 0
-1 -2 -6 0
-24 -25 -29 0
-47 -48 -52 0
-70 -71 -75 0
-93 -94 -98 0
-116 -117 -121 0
-139 -140 -144 0
-162 -163 -167 0
-185 -186 -190 0
-208 -209 -213 0
-1 -2 -7 0
-24 -25 -30 0
-47 -48 -53 0
-70 -71 -76 0
-93 -94 -99 0
-116 -117 -122 0
-139 -140 -145 0
-162 -163 -168 0
-185 -186 -191 0
-208 -209 -214 0
-1 -2 -8 0
-24 -25 -31 0
-47 -48 -54 0
-70 -71 -77 0
-93 -94 -100 0
-116 -117 -123 0
-139 -140 -146 0
-162 -163 -169 0
-185 -186 -192 0
-208 -209 -215 0
-1 -2 -9 0
-24 -25 -32 0
-47 -48 -55 0
-70 -71 -78 0
-93 -94 -101 0
-116 -117 -124 0
-139 -140 -147 0
-162 -163 -170 0
-185 -186 -193 0
-208 -209 -216 0
-1 -2 -10 0
-24 -25 -33 0
-47 -48 -56 0
-70 -71 -79 0
-93 -94 -102 0
-116 -117 -125 0
-139 -140 -148 0
-162 -163 -171 0
-185 -186 -194 0
-208 -209 -217 0
-1 -2 -11 0
-24 -25 -34 0
-47 -48 -57 0
-70 -71 -80 0
-93 -94 -103 0
-116 -117 -126 0
-139 -140 -149 0
-162 -163 -172 0
-185 -186 -195 0
-208 -209 -218 0
-1 -2 -12 0
-24 -25 -35 0
-47 -48 -58 0
-70 -71 -81 0
-93 -94 -104 0
-116 -117 -127 0
-139 -140 -150 0
-162 -163 -173 0
-185 -186 -196 0
-208 -209 -219 0
-1 -2 -13 0
-24 -25 -36 0
-47 -48 -59 0
-70 -71 -82 0
-93 -94 -105 0
-116 -117 -128 0
-139 -140 -151 0
-162 -163 -174 0
-185 -186 -197 0
-208 -209 -220 0
-1 -2 -14 0
-24 -25 -37 0
-47 -48 -60 0
-70 -71 -83 0
-93 -94 -106 0
-116 -117 -129 0
-139 -140 -152 0
-162 -163 -175 0
-185 -186 -198 0
-208 -209 -221 0
-1 -2 -15 0
-24 -25 -38 0
-47 -48 -61 0
-70 -71 -84 0
-93 -94 -107 0
-116 -117 -130 0
-139 -140 -153 0
-162 -163 -176 0
-185 -186 -199 0
-208 -209 -222 0
-1 -2 -16 0
-24 -25 -39 0
-47 -48 -62 0
-70 -71 -85 0
-93 -94 -108 0
-116 -117 -131 0
-139 -140 -154 0
-162 -163 -177 0
-185 -186 -200 0
-208 -209 -223 0
-1 -2 -17 0
-24 -25 -40 0
-47 -48 -63 0
-70 -71 -86 0
-93 -94 -109 0
-116 -117 -132 0
-139 -140 -155 0
-162 -163 -178 0
-185 -186 -201 0
-208 -209 -224 0
-1 -2 -18 0
-24 -25 -41 0
-47 -48 -64 0
-70 -71 -87 0
-93 -94 -110 0
-116 -117 -133 0
-139 -140 -156 0
-162 -163 -179 0
-185 -186 -202 0
-208 -209 -225 0
-1 -2 -19 0
-24 -25 -42 0
-47 -48 -65 0
-70 -71 -88 0
-93 -94 -111 0
-116 -117 -134 0
-139 -140 -157 0
-162 -163 -180 0
-185 -186 -203 0
-208 -209 -226 0
-1 -2 -20 0
-24 -25 -43 0
-47 -48 -66 0
-70 -71 -89 0
-93 -94 -112 0
-116 -117 -135 0
-139 -140 -158 0
-162 -163 -181 0
-185 -186 -204 0
-208 -209 -227 0
-1 -2 -21 0
-24 -25 -44 0
-47 -48 -67 0
-70 -71 -90 0
-93 -94 -113 0
-116 -117 -136 0
-139 -140 -159 0
-162 -163 -182 0
-185 -186 -205 0
-208 -209 -228 0
-1 -2 -22 0
-24 -25 -45 0
-47 -48 -68 0
-70 -71 -91 0
-93 -94 -114 0
-116 -117 -137 0
-139 -140 -160 0
-162 -163 -183 0
-185 -186 -206 0
-208 -209 -229 0
-1 -2 -23 0
-24 -25 -46 0
-47 -48 -69 0
-70 -71 -92 0
-93 -94 -115 0
-116 -117 -138 0
-139 -140 -161 0
-162 -163 -184 0
-185 -186 -207 0
-208 -209 -230 0
-1 -3 -4 0
-24 -26 -27 0
-47 -49 -50 0
-70 -72 -73 0
-93 -95 -96 0
-116 -118 -119 0
-139 -141 -142 0
-162 -164 -165 0
-185 -187 -188 0
-208 -210 -211 0
-1 -3 -5 0
-24 -26 -28 0
-47 -49 -51 0
-70 -72 -74 0
-93 -95 -97 0
-116 -118 -120 0
-139 -141 -143 0
-162 -164 -166 0
-185 -187 -189 0
-208 -210 -212 0
-1 -3 -6 0
-24 -26 -29 0
-47 -49 -52 0
-70 -72 -75 0
-93 -95 -98 0
-116 -118 -121 0
-139 -141 -144 0
-162 -164 -167 0
-185 -187 -190 0
-208 -210 -213 0
-1 -3 -7 0
-24 -26 -30 0
-47 -49 -53 0
-70 -72 -76 0
-93 -95 -99 0
-116 -118 -122 0
-139 -141 -145 0
-162 -164 -168 0
-185 -187 -191 0
-208 -210 -214 0
-1 -3 -8 0
-24 -26 -31 0
-47 -49 -54 0
-70 -72 -77 0
-93 -95 -100 0
-116 -118 -123 0
-139 -141 -146 0
-162 -164 -169 0
-185 -187 -192 0
-208 -210 -215 0
-1 -3 -9 0
-24 -26 -32 0
-47 -49 -55 0
-70 -72 -78 0
-93 -95 -101 0
-116 -118 -124 0
-139 -141 -147 0
-162 -164 -170 0
-185 -187 -193 0
-208 -210 -216 0
-1 -3 -10 0
-24 -26 -33 0
-47 -49 -56 0
-70 -72 -79 0
-93 -95 -102 0
-116 -118 -125 0
-139 -141 -148 0
-162 -164 -171 0
-185 -187 -194 0
-208 -210 -217 0
-1 -3 -11 0
-24 -26 -34 0
-47 -49 -57 0
-70 -72 -80 0
-93 -95 -103 0
-116 -118 -126 0
-139 -141 -149 0
-162 -164 -172 0
-185 -187 -195 0
-208 -210 -218 0
-1 -3 -12 0
-24 -26 -35 0
-47 -49 -58 0
-70 -72 -81 0
-93 -95 -104 0
-116 -118 -127 0
-139 -141 -150 0
-162 -164 -173 0
